;meta[language=en]
; id      |key(hex)|key(str)| text
2116568596||option_PotP_TrackingGroup_RandomEvents_Novigrad_17|Another Price of Passage
2116568597||option_PotP_TrackingGroup_RandomEvents_Novigrad_18|The Final Price of Passage
2116568598||option_PotP_TrackingGroup_RandomEvents_Novigrad_19|The Ambush
;
2116568599||option_PotP_TrackingGroup_RandomEvents_Skellige_01|Call of the Wild
2116568600||option_PotP_TrackingGroup_RandomEvents_Skellige_02|Farting Trolls
2116568601||option_PotP_TrackingGroup_RandomEvents_Skellige_03|Siren's Call
2116568602||option_PotP_TrackingGroup_RandomEvents_Skellige_04|Sweet Bait
2116568603||option_PotP_TrackingGroup_RandomEvents_Skellige_05|The Four Faces of Hemdall
2116568604||option_PotP_TrackingGroup_RandomEvents_Skellige_06|Woe is Me
2116568605||option_PotP_TrackingGroup_RandomEvents_Skellige_07|Yustianna Disturbed
;
2116568606||option_PotP_TrackingGroup_RandomEvents_KaerMorhen_01|Trail of Echoes
;
;-----------------------------------------------------------------------------------------------------------------------------------------------------------------
;-----------------------------------------------------------------------------------------------------------------------------------------------------------------
;-----------------------------------------------------------------------------------------------------------------------------------------------------------------
;-----------------------------------------------------------------------------------------------------------------------------------------------------------------
;
2116568607||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_01|Abandoned Village
2116568608||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_02|Broken Bridge
2116568609||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_03|Cackler Bridge
2116568610||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_04|Crossroads
2116568611||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_05|Ford
2116568612||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_06|Mill
2116568613||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_07|Nilfgaardian Garrison
2116568614||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_08|Ransacked Village
2116568615||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_09|Sawmill
2116568616||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_10|Woesong Bridge
2116568617||option_PotP_TrackingGroup_WorldMap_Signposts_WhiteOrchard_11|King Desmond Bridge
;
2116568618||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_01|Bastion
2116568619||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_06|Chort's Cave
2116568620||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_07|Circle of Elements
2116568621||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_02|Iron Mine
2116568622||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_03|Kaer Morhen
2116568623||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_08|Kaer Morhen Courtyard
2116568624||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_09|Kaer Morhen Valley
2116568625||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_04|Lakeside Hut
2116568626||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_05|Ruined Watchtower
2116568627||option_PotP_TrackingGroup_WorldMap_Signposts_KaerMorhen_10|Trials' Cave
;
2116568628||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_01|Abandoned Tower
2116568629||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_02|Ancient Oak
2116568630||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_03|Bandits' Camp
2116568631||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_04|Benek
2116568632||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_05|Blackbough
2116568633||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_06|Boatmaker's Hut
2116568634||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_07|Border Post
2116568635||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_08|Burned Ruins
2116568636||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_09|Byways
2116568637||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_10|Claywich
2116568638||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_11|Coast of Wrecks
2116568639||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_12|Codgers' Quarry
2116568640||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_13|Condyle
2116568641||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_90|Crookback Bog
2116568642||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_14|Crossroads
2116568643||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_15|Crow's Perch
2116568644||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_56|Castle Village
2116568645||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_16|Destroyed Bastion
2116568646||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_17|Devil's Pit
2116568647||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_18|Downwarren
2116568648||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_19|Dragonslayer's Grotto
2116568649||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_20|Drudge
2116568650||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_21|Duen Hen
2116568651||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_22|Ferry Station
2116568652||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_23|Forest Hut
2116568653||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_24|Frischlow
2116568654||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_25|Fyke Isle
2116568655||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_26|Grotto
2116568656||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_27|Hanged Man's Tree
2116568657||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_28|Hangmans' Alley
2116568658||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_29|Harpy Feeding Ground
2116568659||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_30|Heatherton
2116568660||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_31|Hindhold
2116568661||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_92|Honorton
2116568662||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_32|House of Respite
2116568663||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_33|Inn at the Crossroads
2116568664||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_34|Isolated Shack
2116568665||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_35|Kimbolt Way
2116568666||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_36|Lindenvale
2116568667||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_37|Lornruk
2116568668||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_38|Lurtch
2116568669||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_39|Maurauder's Bridge
2116568670||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_40|Midcopse
2116568671||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_93|Mowshurst
2116568672||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_41|Mulbrydale
2116568673||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_42|Nilfgaardian Army Group 'Center' Camp
2116568674||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_43|Olena's Grove
2116568675||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_44|Oreton
2116568676||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_94|Oxenfurt Bridge
2116568677||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_95|Pellar's Hut
2116568678||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_45|Reardon Manor
2116568679||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_46|Refugees' Camp
2116568680||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_47|Road to Bald Mountain
2116568681||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_48|Ruined Tower
2116568682||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_49|Stonecutter's Settlement
2116568683||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_50|The Orphans of Crookback Bog
2116568684||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_51|Toderas
2116568685||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_52|Troll Bridge
2116568686||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_53|Wastrel Manor
2116568687||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_54|White Eagle Fort
2116568688||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_96|Witch's Hut
2116568689||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_55|Wolven Glade
2116568690||option_PotP_TrackingGroup_WorldMap_Signposts_Velen_97|Nilfgaardian Camp
;
2116568691||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_01|Aeramas' Abandoned Manor
2116568692||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_02|Alness
2116568693||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_03|Arette
2116568694||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_04|Arnskrone Castle Ruins
2116568695||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_88|Barrengarth
2116568696||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_05|Bowdon
2116568697||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_06|Brunwich
2116568698||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_07|Carsten
2116568699||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_08|Cavern
2116568700||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_09|Crane Cape
2116568701||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_89|Crippled Kate's
2116568702||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_10|Crossroads
2116568703||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_11|Cunny of the Goose
2116568704||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_12|Dancing Windmill
2116568705||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_13|Drahim Castle
2116568706||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_14|Draken Hollow Outpost
2116568707||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_15|Electors' Square
2116568708||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_16|Erde
2116568709||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_17|Est Tayiar
2116568710||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_18|Eternal Fire Chapel
2116568711||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_90|Farcorners
2116568712||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_19|Garin Estate
2116568713||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_20|Gate of the Hierarch
2116568714||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_91|Gildorf
2116568715||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_21|Glory Gate
2116568716||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_22|Gustfields Farm
2116568717||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_92|Harborside
2116568718||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_93|Hattori's Workshop
2116568719||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_23|Heddel
2116568720||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_24|Herbalist's Hut
2116568721||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_25|Hierarch Square
2116568722||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_26|Honeyfill Meadworks
2116568723||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_27|Hunter's Cottage
2116568724||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_28|Isolated Hut
2116568725||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_29|Kilkerinn Ruins
2116568726||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_30|Lighthouse
2116568727||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_31|Loggers' Hut
2116568728||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_32|Lucian's Windmill
2116568729||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_33|Martin Fruille's Farmstead
2116568730||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_34|Moldavie Residence
2116568731||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_94|Novigrad Bridge
2116568732||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_35|Novigrad Docks
2116568733||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_36|Novigrad Gate
2116568734||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_95|Oxenfurt Academy
2116568735||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_37|Oxenfurt Gate
2116568736||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_38|Oxenfurt Harbor
2116568737||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_96|Passiflora
2116568738||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_39|Portside Gate
2116568739||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_40|Sarrasin Grange
2116568740||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_41|Seven Cats Inn
2116568741||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_97|Sigi Reuven's Bathhouse
2116568742||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_98|Silverton
2116568743||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_42|Southern Gate
2116568744||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_43|St. Gregory's Bridge
2116568745||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_44|Temerian Partisan Hideout
2116568746||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_99|The Bits
2116568747||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_45|Tretogor Gate
2116568748||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_46|Upper Mill
2116568749||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_47|Ursten
2116568750||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_48|Vegelbud Residence
2116568751||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_49|Vikk Watchtower
2116568752||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_50|Von Everec Estate
2116568753||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_51|Western Gate
2116568754||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_52|Wheat Fields
2116568755||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_53|Widows' Grotto
2116568756||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_54|Winespring Grange
2116568757||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_55|Yantra
2116568758||option_PotP_TrackingGroup_WorldMap_Signposts_Novigrad_56|Zuetzer Castle
;
2116568759||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_01|Abandoned Sawmill
2116568760||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_02|Abandoned Village
2116568761||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_03|Ancient Crypt
2116568762||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_90|Ard Hugtand
2116568763||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_04|Arinbjorn
2116568764||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_05|Bay Of Winds
2116568765||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_06|Blandare
2116568766||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_07|Boxholm
2116568767||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_08|Bridge to Kaer Trolde
2116568768||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_91|Castle Tuirseach
2116568769||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_09|Clan Tordarroch Forge
2116568770||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_10|Crossroads
2116568771||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_11|Distillery
2116568772||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_12|Dorve Ruins
2116568773||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_13|Druids' Camp
2116568774||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_14|Eldberg Lighthouse
2116568775||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_15|Elverum Lighthouse
2116568776||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_16|Fayrlund
2116568777||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_17|Fornhala
2116568778||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_18|Freya's Garden
2116568779||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_19|Fyresdal
2116568780||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_20|Gedyneith
2116568781||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_21|Giants' Toes
2116568782||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_22|Grotto
2116568783||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_23|Gull Point
2116568784||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_24|Harviken
2116568785||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_25|Holmstein's Port
2116568786||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_26|Hov
2116568787||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_27|Isolated Hut
2116568788||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_28|Kaer Almhult
2116568789||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_92|Kaer Dhu
2116568790||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_29|Kaer Gelen
2116568791||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_30|Kaer Muire
2116568792||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_93|Kaer Nyssen
2116568793||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_31|Kaer Trolde Harbor
2116568794||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_94|Kaer Trolde Village
2116568795||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_32|Larvik
2116568796||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_33|Lofoten
2116568797||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_34|Lofoten Cemetery
2116568798||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_35|Lurthen
2116568799||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_36|Marlin Coast
2116568800||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_95|Melusine's Cave
2116568801||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_37|Miners' Camp
2116568802||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_38|Old Watchtower
2116568803||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_39|Palisade
2116568804||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_40|Rannvaig
2116568805||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_41|Redgill
2116568806||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_42|Rogne
2116568807||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_43|Ruined Inn
2116568808||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_96|Snidhall Isle
2116568809||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_44|Sund
2116568810||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_45|Svorlag
2116568811||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_46|The Pali Gap Coast
2116568812||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_47|Trail to Yngvar's Fang
2116568813||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_48|Trottheim
2116568814||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_49|Urialla Harbor
2116568815||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_50|Urskar
2116568816||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_51|Whale Graveyard
2116568817||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_52|Wild Shore
2116568818||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_53|Yngvar's Fang
2116568819||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_54|Yustinna's Grotto
2116568820||option_PotP_TrackingGroup_WorldMap_Signposts_Skellige_97|Hemdall's Shrine
;
2116568821||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_90|Abandoned Storehouse
2116568822||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_01|Ardaiso Quarry
2116568823||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_02|Arthach Palace Ruins
2116568824||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_03|Basane Farm
2116568825||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_91|Bastoy Prison Ruins
2116568826||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_04|Beauclair Palace
2116568827||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_05|Beauclair Port
2116568828||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_06|Belgaard Vineyard
2116568829||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_07|Castel Ravello Vineyard
2116568830||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_08|Casteldaccia Abandoned Estate
2116568831||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_09|Chuchote Cave
2116568832||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_10|Coopers' Gate
2116568833||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_11|Coronata Vineyard
2116568834||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_12|Corvo Bianco Vineyard
2116568835||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_13|Count de la Croix's Mill
2116568836||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_14|Delcinea Windmill
2116568837||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_92|Doren Alma Estate
2116568838||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_15|Dun Tynne Castle
2116568839||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_16|Dun Tynne Crossroads
2116568840||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_17|Dun Tynne Hillside
2116568841||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_18|Flovive
2116568842||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_19|Fort Astre Ruins
2116568843||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_20|Fort Ussar Ruins
2116568844||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_21|Fox Hollow
2116568845||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_22|Francollarts
2116568846||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_23|Gelenser Farm
2116568847||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_24|Harbor Gate
2116568848||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_25|Hortense Vineyard
2116568849||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_93|Lac Célavy
2116568850||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_94|Lazare Lafargue's Workshop
2116568851||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_26|Lebioda's Gate
2116568852||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_27|Mere-Lachaiselongue Cemetery
2116568853||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_28|Metinna Gate
2116568854||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_29|Mont Crane Castle
2116568855||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_30|Nilfgaardian Embassy
2116568856||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_31|Palace Gardens
2116568857||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_32|Plegmund's Bridge
2116568858||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_33|Prophet Lebioda Statue
2116568859||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_34|Rioux-Cannes Outpost
2116568860||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_35|San Sebastian
2116568861||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_36|Sansretour Valley
2116568862||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_37|Seidhe Llygad Amphitheater
2116568863||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_38|Termes Palace Ruins
2116568864||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_39|Tesham Mutna Ruins
2116568865||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_95|The Belles of Beauclair
2116568866||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_40|The Cockatrice Inn
2116568867||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_41|The Gran'place
2116568868||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_42|The Silver Salamander Inn
2116568869||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_43|Tourney Grounds
2116568870||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_44|Toussaint Prison
2116568871||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_45|Trading Post
2116568872||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_46|Trastamara Hunting Cottage
2116568873||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_96|Vermentino Vineyard
2116568874||option_PotP_TrackingGroup_WorldMap_Signposts_Toussaint_97|Villa Vedette
;
2116568875||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_WhiteOrchard_01|Igni: Mill
2116568876||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_WhiteOrchard_02|Axii: Sawmill
2116568877||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_WhiteOrchard_03|Aard: Mill
2116568878||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_WhiteOrchard_04|Quen: Cackler Bridge
2116568879||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_WhiteOrchard_05|Quen: Broken Bridge
2116568880||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_WhiteOrchard_06|Yrden: Abandoned Village
;
2116568881||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Toussaint_01|Igni: Fort Ussar Ruins
2116568882||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Toussaint_02|Axii: Rioux-Cannes Outpost
2116568883||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Toussaint_03|Aard: Hortense Vineyard
2116568884||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Toussaint_04|Quen: Termes Palace Ruins
2116568885||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Toussaint_05|Yrden: Arthach Palace Ruins
;
2116568886||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Novigrad_01|Axii: Alness
2116568887||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Novigrad_02|Igni: Electors' Square
;
2116568888||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_KaerMorhen_01|Igni: Ruined Watchtower
;
2116568889||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Velen_01|Igni: Ancient Oak
2116568890||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Velen_02|Aard: Frischlow
2116568891||option_PotP_TrackingGroup_WorldMap_PlacesOfPower_Velen_03|Quen: Lornruk
